,vol,rate,price
99,0.5950000000000004,0.01,0.23775844029896676
100,0.1,0.011,0.045368842858962366
101,0.10500000000000001,0.011,0.047338626954671725
102,0.11000000000000001,0.011,0.04930918445443655
103,0.11500000000000002,0.011,0.05128036866102115
104,0.12000000000000002,0.011,0.05325205518831666
105,0.12500000000000003,0.011,0.055224137519740535
106,0.13000000000000003,0.011,0.0571965235867683
107,0.13500000000000004,0.011,0.059169133104490124
108,0.14000000000000004,0.011,0.06114189547583776
109,0.14500000000000005,0.011,0.06311474812782808
110,0.15000000000000005,0.011,0.06508763517943156
111,0.15500000000000005,0.011,0.06706050636646999
112,0.16000000000000006,0.011,0.06903331616752162
113,0.16500000000000006,0.011,0.07100602308833609
114,0.17000000000000007,0.011,0.07297858907222887
115,0.17500000000000007,0.011,0.07495097901133346
116,0.18000000000000008,0.011,0.07692316033915397
117,0.18500000000000008,0.011,0.07889510268907834
118,0.19000000000000009,0.011,0.08086677760673094
119,0.1950000000000001,0.011,0.08283815830652363
120,0.2000000000000001,0.011,0.08480921946468839
121,0.2050000000000001,0.011,0.08677993704257564
122,0.2100000000000001,0.011,0.08875028813518304
123,0.2150000000000001,0.011,0.09072025084081803
124,0.2200000000000001,0.011,0.09268980414853478
125,0.22500000000000012,0.011,0.09465892784058766
126,0.23000000000000012,0.011,0.09662760240761886
127,0.23500000000000013,0.011,0.09859580897468623
128,0.24000000000000013,0.011,0.10056352923655482
129,0.24500000000000013,0.011,0.10253074540092671
130,0.2500000000000001,0.011,0.10449744013850432
131,0.2550000000000001,0.011,0.10646359653894583
132,0.2600000000000001,0.011,0.10842919807192342
133,0.2650000000000001,0.011,0.11039422855261039
134,0.27000000000000013,0.011,0.1123586721110223
135,0.27500000000000013,0.011,0.11432251316472541
136,0.28000000000000014,0.011,0.11628573639448758
137,0.28500000000000014,0.011,0.11824832672251473
138,0.29000000000000015,0.011,0.12021026929295786
139,0.29500000000000015,0.011,0.12217154945442377
140,0.30000000000000016,0.011,0.12413215274425476
141,0.30500000000000016,0.011,0.12609206487437385
142,0.31000000000000016,0.011,0.12805127171852082
143,0.31500000000000017,0.011,0.1300097593007224
144,0.3200000000000002,0.011,0.13196751378486338
145,0.3250000000000002,0.011,0.1339245214652393
146,0.3300000000000002,0.011,0.13588076875798671
147,0.3350000000000002,0.011,0.13783624219329926
148,0.3400000000000002,0.011,0.1397909284083496
149,0.3450000000000002,0.011,0.14174481414084367
150,0.3500000000000002,0.011,0.1436978862231465
151,0.3550000000000002,0.011,0.14565013157692058
152,0.3600000000000002,0.011,0.14760153720822972
153,0.3650000000000002,0.011,0.14955209020306093
154,0.3700000000000002,0.011,0.1515017777232271
155,0.3750000000000002,0.011,0.15345058700261327
156,0.3800000000000002,0.011,0.15539850534373578
157,0.38500000000000023,0.011,0.1573455201145854
158,0.39000000000000024,0.011,0.15929161874572906
159,0.39500000000000024,0.011,0.16123678872764774
160,0.40000000000000024,0.011,0.16318101760828707
161,0.40500000000000025,0.011,0.165124292990808
162,0.41000000000000025,0.011,0.16706660253151334
163,0.41500000000000026,0.011,0.16900793393794067
164,0.42000000000000026,0.011,0.17094827496710563
165,0.42500000000000027,0.011,0.1728876134238828
166,0.43000000000000027,0.011,0.17482593715951356
167,0.4350000000000003,0.011,0.17676323407023148
168,0.4400000000000003,0.011,0.17869949209599284
169,0.4450000000000003,0.011,0.18063469921930891
170,0.4500000000000003,0.011,0.1825688434641664
171,0.4550000000000003,0.011,0.18450191289503404
172,0.4600000000000003,0.011,0.18643389561594553
173,0.4650000000000003,0.011,0.18836477976965454
174,0.4700000000000003,0.011,0.19029455353685604
175,0.4750000000000003,0.011,0.19222320513546903
176,0.4800000000000003,0.011,0.1941507228199757
177,0.4850000000000003,0.011,0.19607709488081415
178,0.4900000000000003,0.011,0.1980023096438186
179,0.49500000000000033,0.011,0.19992635546970633
180,0.5000000000000003,0.011,0.20184922075360634
181,0.5050000000000003,0.011,0.20377089392462605
182,0.5100000000000003,0.011,0.2056913634454567
183,0.5150000000000003,0.011,0.20761061781201035
184,0.5200000000000004,0.011,0.20952864555308975
185,0.5250000000000004,0.011,0.21144543523008758
186,0.5300000000000004,0.011,0.21336097543671217
187,0.5350000000000004,0.011,0.21527525479874027
188,0.5400000000000004,0.011,0.2171882619737926
189,0.5450000000000004,0.011,0.2190999856511312
190,0.5500000000000004,0.011,0.22101041455147974
191,0.5550000000000004,0.011,0.22291953742686083
192,0.5600000000000004,0.011,0.22482734306045316
193,0.5650000000000004,0.011,0.22673382026646466
194,0.5700000000000004,0.011,0.22863895789002242
195,0.5750000000000004,0.011,0.23054274480707687
196,0.5800000000000004,0.011,0.23244516992432007
197,0.5850000000000004,0.011,0.23434622217911727
198,0.5900000000000004,0.011,0.2362458905394504
199,0.5950000000000004,0.011,0.2381441640038735
200,0.1,0.011999999999999999,0.045888742089527645
201,0.10500000000000001,0.011999999999999999,0.04785538642415654
202,0.11000000000000001,0.011999999999999999,0.04982299882729191
203,0.11500000000000002,0.011999999999999999,0.051791407416451385
204,0.12000000000000002,0.011999999999999999,0.05376046678325641
205,0.12500000000000003,0.011999999999999999,0.055730052727239854
206,0.13000000000000003,0.011999999999999999,0.05770005819805346
207,0.13500000000000004,0.011999999999999999,0.05967039013471942
208,0.14000000000000004,0.011999999999999999,0.061640966978943945
209,0.14500000000000005,0.011999999999999999,0.06361171670064425
210,0.15000000000000005,0.011999999999999999,0.0655825752167623
211,0.15500000000000005,0.011999999999999999,0.06755348511496206
212,0.16000000000000006,0.011999999999999999,0.06952439461580084
213,0.16500000000000006,0.011999999999999999,0.07149525672299412
214,0.17000000000000007,0.011999999999999999,0.07346602852318979
215,0.17500000000000007,0.011999999999999999,0.075436670605459
216,0.18000000000000008,0.011999999999999999,0.07740714657729986
217,0.18500000000000008,0.011999999999999999,0.07937742265895265
218,0.19000000000000009,0.011999999999999999,0.08134746734164344
219,0.1950000000000001,0.011999999999999999,0.08331725109831456
220,0.2000000000000001,0.011999999999999999,0.08528674613767878
221,0.2050000000000001,0.011999999999999999,0.08725592619422168
222,0.2100000000000001,0.011999999999999999,0.08922476634817378
223,0.2150000000000001,0.011999999999999999,0.09119324287058345
224,0.2200000000000001,0.011999999999999999,0.09316133308950969
225,0.22500000000000012,0.011999999999999999,0.09512901527405143
226,0.23000000000000012,0.011999999999999999,0.09709626853350828
227,0.23500000000000013,0.011999999999999999,0.09906307272942116
228,0.24000000000000013,0.011999999999999999,0.10102940839861857
229,0.24500000000000013,0.011999999999999999,0.10299525668569909
230,0.2500000000000001,0.011999999999999999,0.10496059928363038
231,0.2550000000000001,0.011999999999999999,0.10692541838135339
232,0.2600000000000001,0.011999999999999999,0.1088896966174498
233,0.2650000000000001,0.011999999999999999,0.11085341703907226
234,0.27000000000000013,0.011999999999999999,0.1128165630654574
235,0.27500000000000013,0.011999999999999999,0.11477911845543809
236,0.28000000000000014,0.011999999999999999,0.11674106727845646
237,0.28500000000000014,0.011999999999999999,0.11870239388864673
238,0.29000000000000015,0.011999999999999999,0.12066308290162053
239,0.29500000000000015,0.011999999999999999,0.12262311917363089
240,0.30000000000000016,0.011999999999999999,0.12458248778284081
241,0.30500000000000016,0.011999999999999999,0.12654117401245318
242,0.31000000000000016,0.011999999999999999,0.12849916333549244
243,0.31500000000000017,0.011999999999999999,0.13045644140105556
244,0.3200000000000002,0.011999999999999999,0.13241299402186996
245,0.3250000000000002,0.011999999999999999,0.1343688071630199
246,0.3300000000000002,0.011999999999999999,0.13632386693171483
247,0.3350000000000002,0.011999999999999999,0.138278159567994
248,0.3400000000000002,0.011999999999999999,0.1402316714362679
249,0.3450000000000002,0.011999999999999999,0.1421843890176141
250,0.3500000000000002,0.011999999999999999,0.14413629890275043
251,0.3550000000000002,0.011999999999999999,0.14608738778561942
252,0.3600000000000002,0.011999999999999999,0.148037642457525
253,0.3650000000000002,0.011999999999999999,0.14998704980176714
254,0.3700000000000002,0.011999999999999999,0.15193559678872903
255,0.3750000000000002,0.011999999999999999,0.15388327047137285
256,0.3800000000000002,0.011999999999999999,0.15583005798110738
257,0.38500000000000023,0.011999999999999999,0.15777594652399463
258,0.39000000000000024,0.011999999999999999,0.15972092337726218
259,0.39500000000000024,0.011999999999999999,0.16166497588609713
260,0.40000000000000024,0.011999999999999999,0.16360809146069494
261,0.40500000000000025,0.011999999999999999,0.16555025757354241
262,0.41000000000000025,0.011999999999999999,0.16749146175691415
263,0.41500000000000026,0.011999999999999999,0.16943169160056365
264,0.42000000000000026,0.011999999999999999,0.17137093474959486
265,0.42500000000000027,0.011999999999999999,0.17330917890249742
266,0.43000000000000027,0.011999999999999999,0.1752464118093327
267,0.4350000000000003,0.011999999999999999,0.17718262127005946
268,0.4400000000000003,0.011999999999999999,0.17911779513298565
269,0.4450000000000003,0.011999999999999999,0.18105192129333963
270,0.4500000000000003,0.011999999999999999,0.18298498769194838
271,0.4550000000000003,0.011999999999999999,0.18491698231401654
272,0.4600000000000003,0.011999999999999999,0.18684789318799727
273,0.4650000000000003,0.011999999999999999,0.1887777083845485
274,0.4700000000000003,0.011999999999999999,0.19070641601556898
275,0.4750000000000003,0.011999999999999999,0.19263400423330612
276,0.4800000000000003,0.011999999999999999,0.1945604612295323
277,0.4850000000000003,0.011999999999999999,0.19648577523478405
278,0.4900000000000003,0.011999999999999999,0.19840993451765881
279,0.49500000000000033,0.011999999999999999,0.20033292738416653
280,0.5000000000000003,0.011999999999999999,0.2022547421771309
281,0.5050000000000003,0.011999999999999999,0.2041753672756374
282,0.5100000000000003,0.011999999999999999,0.20609479109452572
283,0.5150000000000003,0.011999999999999999,0.20801300208392048
284,0.5200000000000004,0.011999999999999999,0.20992998872880192
285,0.5250000000000004,0.011999999999999999,0.21184573954861063
286,0.5300000000000004,0.011999999999999999,0.2137602430968848
287,0.5350000000000004,0.011999999999999999,0.2156734879609284
288,0.5400000000000004,0.011999999999999999,0.2175854627615082
289,0.5450000000000004,0.011999999999999999,0.2194961561525765
290,0.5500000000000004,0.011999999999999999,0.22140555682101976
291,0.5550000000000004,0.011999999999999999,0.22331365348642945
292,0.5600000000000004,0.011999999999999999,0.2252204349008961
293,0.5650000000000004,0.011999999999999999,0.22712588984882226
294,0.5700000000000004,0.011999999999999999,0.2290300071467551
295,0.5750000000000004,0.011999999999999999,0.2309327756432374
296,0.5800000000000004,0.011999999999999999,0.23283418421867402
297,0.5850000000000004,0.011999999999999999,0.2347342217852158
298,0.5900000000000004,0.011999999999999999,0.23663287728665638
299,0.5950000000000004,0.011999999999999999,0.2385301396983438
300,0.1,0.012999999999999998,0.04641205187307018
301,0.10500000000000001,0.012999999999999998,0.04837537446213225
302,0.11000000000000001,0.012999999999999998,0.0503398760782694
303,0.11500000000000002,0.012999999999999998,0.05230535757975574
304,0.12000000000000002,0.012999999999999998,0.054271650797634186
305,0.12500000000000003,0.012999999999999998,0.0562386123800338
306,0.13000000000000003,0.012999999999999998,0.05820611904756501
307,0.13500000000000004,0.012999999999999998,0.060174063896612506
308,0.14000000000000004,0.012999999999999998,0.06214235349030783
309,0.14500000000000005,0.012999999999999998,0.06411090554822918
310,0.15000000000000005,0.012999999999999998,0.06607964709593239
311,0.15500000000000005,0.012999999999999998,0.06804851297103759
312,0.16000000000000006,0.012999999999999998,0.07001744460826392
313,0.16500000000000006,0.012999999999999998,0.07198638904452159
314,0.17000000000000007,0.012999999999999998,0.07395529809895324
315,0.17500000000000007,0.012999999999999998,0.07592412769307882
316,0.18000000000000008,0.012999999999999998,0.07789283728390989
317,0.18500000000000008,0.012999999999999998,0.0798613893887361
318,0.19000000000000009,0.012999999999999998,0.08182974918475888
319,0.1950000000000001,0.012999999999999998,0.08379788417017853
320,0.2000000000000001,0.012999999999999998,0.08576576387601786
321,0.2050000000000001,0.012999999999999998,0.08773335962004164
322,0.2100000000000001,0.012999999999999998,0.08970064429577879
323,0.2150000000000001,0.012999999999999998,0.09166759219094589
324,0.2200000000000001,0.012999999999999998,0.0936341788306077
325,0.22500000000000012,0.012999999999999998,0.0956003808412354
326,0.23000000000000012,0.012999999999999998,0.09756617583248989
327,0.23500000000000013,0.012999999999999998,0.09953154229409616
328,0.24000000000000013,0.012999999999999998,0.10149645950561259
329,0.24500000000000013,0.012999999999999998,0.10346090745725656
330,0.2500000000000001,0.012999999999999998,0.10542486678024121
331,0.2550000000000001,0.012999999999999998,0.10738831868532117
332,0.2600000000000001,0.012999999999999998,0.10935124490844378
333,0.2650000000000001,0.012999999999999998,0.1113136276625673
334,0.27000000000000013,0.012999999999999998,0.11327544959485125
335,0.27500000000000013,0.012999999999999998,0.11523669374853307
336,0.28000000000000014,0.012999999999999998,0.11719734352890754
337,0.28500000000000014,0.012999999999999998,0.11915738267290626
338,0.29000000000000015,0.012999999999999998,0.1211167952218421
339,0.29500000000000015,0.012999999999999998,0.12307556549694404
340,0.30000000000000016,0.012999999999999998,0.12503367807735838
341,0.30500000000000016,0.012999999999999998,0.12699111778033106
342,0.31000000000000016,0.012999999999999998,0.1289478696433281
343,0.31500000000000017,0.012999999999999998,0.13090391890787606
344,0.3200000000000002,0.012999999999999998,0.13285925100493778
345,0.3250000000000002,0.012999999999999998,0.13481385154165443
346,0.3300000000000002,0.012999999999999998,0.13676770628931284
347,0.3350000000000002,0.012999999999999998,0.13872080117240748
348,0.3400000000000002,0.012999999999999998,0.14067312225868545
349,0.3450000000000002,0.012999999999999998,0.142624655750075
350,0.3500000000000002,0.012999999999999998,0.14457538797440905
351,0.3550000000000002,0.012999999999999998,0.14652530537786512
352,0.3600000000000002,0.012999999999999998,0.14847439451805244
353,0.3650000000000002,0.012999999999999998,0.15042264205768346
354,0.3700000000000002,0.012999999999999998,0.15237003475877564
355,0.3750000000000002,0.012999999999999998,0.1543165594773332
356,0.3800000000000002,0.012999999999999998,0.15626220315846434
357,0.38500000000000023,0.012999999999999998,0.1582069528318954
358,0.39000000000000024,0.012999999999999998,0.1601507956078449
359,0.39500000000000024,0.012999999999999998,0.16209371867322708
360,0.40000000000000024,0.012999999999999998,0.16403570928815492
361,0.40500000000000025,0.012999999999999998,0.16597675478271678
362,0.41000000000000025,0.012999999999999998,0.16791684255400435
363,0.41500000000000026,0.012999999999999998,0.16985596006336928
364,0.42000000000000026,0.012999999999999998,0.17179409483389046
365,0.42500000000000027,0.012999999999999998,0.17373123444803368
366,0.43000000000000027,0.012999999999999998,0.17566736654548887
367,0.4350000000000003,0.012999999999999998,0.17760247882116964
368,0.4400000000000003,0.012999999999999998,0.1795365590233639
369,0.4450000000000003,0.012999999999999998,0.18146959495202014
370,0.4500000000000003,0.012999999999999998,0.18340157445716326
371,0.4550000000000003,0.012999999999999998,0.18533248543742697
372,0.4600000000000003,0.012999999999999998,0.18726231583869335
373,0.4650000000000003,0.012999999999999998,0.1891910536528354
374,0.4700000000000003,0.012999999999999998,0.19111868691654904
375,0.4750000000000003,0.012999999999999998,0.19304520371027317
376,0.4800000000000003,0.012999999999999998,0.19497059215718882
377,0.4850000000000003,0.012999999999999998,0.19689484042229122
378,0.4900000000000003,0.012999999999999998,0.19881793671153103
379,0.49500000000000033,0.012999999999999998,0.20073986927101883
380,0.5000000000000003,0.012999999999999998,0.20266062638628857
381,0.5050000000000003,0.012999999999999998,0.20458019638161629
382,0.5100000000000003,0.012999999999999998,0.20649856761938906
383,0.5150000000000003,0.012999999999999998,0.2084157284995229
384,0.5200000000000004,0.012999999999999998,0.21033166745892268
385,0.5250000000000004,0.012999999999999998,0.21224637297098642
386,0.5300000000000004,0.012999999999999998,0.21415983354514534
387,0.5350000000000004,0.012999999999999998,0.216072037726441
388,0.5400000000000004,0.012999999999999998,0.21798297409513667
389,0.5450000000000004,0.012999999999999998,0.21989263126635838
390,0.5500000000000004,0.012999999999999998,0.22180099788976704
391,0.5550000000000004,0.012999999999999998,0.22370806264925663
392,0.5600000000000004,0.012999999999999998,0.22561381426267907
393,0.5650000000000004,0.012999999999999998,0.22751824148159216
394,0.5700000000000004,0.012999999999999998,0.22942133309103113
395,0.5750000000000004,0.012999999999999998,0.23132307790929985
396,0.5800000000000004,0.012999999999999998,0.23322346478778316
397,0.5850000000000004,0.012999999999999998,0.23512248261077673
398,0.5900000000000004,0.012999999999999998,0.2370201202953352
399,0.5950000000000004,0.012999999999999998,0.23891636679113526
400,0.1,0.013999999999999997,0.04693876192900115
401,0.10500000000000001,0.013999999999999997,0.048898581728057944
402,0.11000000000000001,0.013999999999999997,0.05085980766739073
403,0.11500000000000002,0.013999999999999997,0.05282221129891329
404,0.12000000000000002,0.013999999999999997,0.05478559997550614
405,0.12500000000000003,0.013999999999999997,0.05674980974254662
406,0.13000000000000003,0.013999999999999997,0.058714699857145836
407,0.13500000000000004,0.013999999999999997,0.060680148516653265
408,0.14000000000000004,0.013999999999999997,0.06264604949646413
409,0.14500000000000005,0.013999999999999997,0.06461230947922425
410,0.15000000000000005,0.013999999999999997,0.06657884591518592
411,0.15500000000000005,0.013999999999999997,0.0685455852945277
412,0.16000000000000006,0.013999999999999997,0.07051246174204068
413,0.16500000000000006,0.013999999999999997,0.0724794158661774
414,0.17000000000000007,0.013999999999999997,0.07444639381036061
415,0.17500000000000007,0.013999999999999997,0.07641334646629167
416,0.18000000000000008,0.013999999999999997,0.07838022881790563
417,0.18500000000000008,0.013999999999999997,0.08034699939135725
418,0.19000000000000009,0.013999999999999997,0.08231361979158658
419,0.1950000000000001,0.013999999999999997,0.08428005430998314
420,0.2000000000000001,0.013999999999999997,0.08624626959075077
421,0.2050000000000001,0.013999999999999997,0.08821223434598674
422,0.2100000000000001,0.013999999999999997,0.09017791911138012
423,0.2150000000000001,0.013999999999999997,0.09214329603594001
424,0.2200000000000001,0.013999999999999997,0.09410833870035462
425,0.22500000000000012,0.013999999999999997,0.09607302195953898
426,0.23000000000000012,0.013999999999999997,0.09803732180570202
427,0.23500000000000013,0.013999999999999997,0.10000121524888433
428,0.24000000000000013,0.013999999999999997,0.10196468021242389
429,0.24500000000000013,0.013999999999999997,0.10392769544122304
430,0.2500000000000001,0.013999999999999997,0.10589024042102946
431,0.2550000000000001,0.013999999999999997,0.1078522953072199
432,0.2600000000000001,0.013999999999999997,0.10981384086181378
433,0.2650000000000001,0.013999999999999997,0.11177485839762813
434,0.27000000000000013,0.013999999999999997,0.11373532972865291
435,0.27500000000000013,0.013999999999999997,0.11569523712585378
436,0.28000000000000014,0.013999999999999997,0.11765456327772789
437,0.28500000000000014,0.013999999999999997,0.11961329125502701
438,0.29000000000000015,0.013999999999999997,0.12157140447914822
439,0.29500000000000015,0.013999999999999997,0.12352888669375645
440,0.30000000000000016,0.013999999999999997,0.12548572193926205
441,0.30500000000000016,0.013999999999999997,0.12744189452982752
442,0.31000000000000016,0.013999999999999997,0.1293973890326171
443,0.31500000000000017,0.013999999999999997,0.1313521902490406
444,0.3200000000000002,0.013999999999999997,0.13330628319777332
445,0.3250000000000002,0.013999999999999997,0.13525965309936266
446,0.3300000000000002,0.013999999999999997,0.13721228536224972
447,0.3350000000000002,0.013999999999999997,0.13916416557006223
448,0.3400000000000002,0.013999999999999997,0.14111527947004604
449,0.3450000000000002,0.013999999999999997,0.1430656129625184
450,0.3500000000000002,0.013999999999999997,0.1450151520912445
451,0.3550000000000002,0.013999999999999997,0.1469638830346428
452,0.3600000000000002,0.013999999999999997,0.14891179209774058
453,0.3650000000000002,0.013999999999999997,0.1508588657048071
454,0.3700000000000002,0.013999999999999997,0.15280509039260037
455,0.3750000000000002,0.013999999999999997,0.15475045280417066
456,0.3800000000000002,0.013999999999999997,0.15669493968316867
457,0.38500000000000023,0.013999999999999997,0.15863853786861282
458,0.39000000000000024,0.013999999999999997,0.16058123429007587
459,0.39500000000000024,0.013999999999999997,0.16252301596325003
460,0.40000000000000024,0.013999999999999997,0.1644638699858622
461,0.40500000000000025,0.013999999999999997,0.16640378353390495
462,0.41000000000000025,0.013999999999999997,0.16834274385815867
463,0.41500000000000026,0.013999999999999997,0.17028073828097884
464,0.42000000000000026,0.013999999999999997,0.17221775419332852
465,0.42500000000000027,0.013999999999999997,0.1741537790520325
466,0.43000000000000027,0.013999999999999997,0.17608880037723773
467,0.4350000000000003,0.013999999999999997,0.17802280575006307
468,0.4400000000000003,0.013999999999999997,0.1799557828104209
469,0.4450000000000003,0.013999999999999997,0.1818877192550014
470,0.4500000000000003,0.013999999999999997,0.18381860283540136
471,0.4550000000000003,0.013999999999999997,0.1857484213563918
472,0.4600000000000003,0.013999999999999997,0.18767716267430928
473,0.4650000000000003,0.013999999999999997,0.18960481469556495
474,0.4700000000000003,0.013999999999999997,0.1915313653752599
475,0.4750000000000003,0.013999999999999997,0.1934568027159005
476,0.4800000000000003,0.013999999999999997,0.1953811147662065
477,0.4850000000000003,0.013999999999999997,0.19730428962000407
478,0.4900000000000003,0.013999999999999997,0.19922631541519797
479,0.49500000000000033,0.013999999999999997,0.20114718033281803
480,0.5000000000000003,0.013999999999999997,0.2030668725961341
481,0.5050000000000003,0.013999999999999997,0.2049853804698344
482,0.5100000000000003,0.013999999999999997,0.2069026922592629
483,0.5150000000000003,0.013999999999999997,0.2088187963097129
484,0.5200000000000004,0.013999999999999997,0.21073368100577083
485,0.5250000000000004,0.013999999999999997,0.2126473347707093
486,0.5300000000000004,0.013999999999999997,0.21455974606592348
487,0.5350000000000004,0.013999999999999997,0.21647090339041053
488,0.5400000000000004,0.013999999999999997,0.21838079528028703
489,0.5450000000000004,0.013999999999999997,0.22028941030834398
490,0.5500000000000004,0.013999999999999997,0.2221967370836344
491,0.5550000000000004,0.013999999999999997,0.2241027642510947
492,0.5600000000000004,0.013999999999999997,0.22600748049119362
493,0.5650000000000004,0.013999999999999997,0.22791087451961184
494,0.5700000000000004,0.013999999999999997,0.22981293508694467
495,0.5750000000000004,0.013999999999999997,0.23171365097843227
496,0.5800000000000004,0.013999999999999997,0.23361301101371068
497,0.5850000000000004,0.013999999999999997,0.23551100404658576
498,0.5900000000000004,0.013999999999999997,0.2374076189648267
499,0.5950000000000004,0.013999999999999997,0.23930284468997837
500,0.1,0.014999999999999996,0.04746886160740249
501,0.10500000000000001,0.014999999999999996,0.04942499856214899
502,0.11000000000000001,0.014999999999999996,0.05138278477695346
503,0.11500000000000002,0.014999999999999996,0.0533419604788814
504,0.12000000000000002,0.014999999999999996,0.05530230684712756
505,0.12500000000000003,0.014999999999999996,0.05726363789017641
506,0.13000000000000003,0.014999999999999996,0.05922579418075258
507,0.13500000000000004,0.014999999999999996,0.06118863797158458
508,0.14000000000000004,0.014999999999999996,0.0631520493498654
509,0.14500000000000005,0.014999999999999996,0.06511592318177051
510,0.15000000000000005,0.014999999999999996,0.06708016666410455
511,0.15500000000000005,0.014999999999999996,0.06904469734696339
512,0.16000000000000006,0.014999999999999996,0.07100944152507016
513,0.16500000000000006,0.014999999999999996,0.07297433292006816
514,0.17000000000000007,0.014999999999999996,0.07493931159422079
515,0.17500000000000007,0.014999999999999996,0.07690432304949185
516,0.18000000000000008,0.014999999999999996,0.07886931747614723
